post,2023-01-18 15:44:51,3018528766124702851,montura_official,"""Sognava rocce alte, spazi aperti e cielo sopra la testa. Senza, era triste"". 
 [@maurocorona]

📷: @andreaskuenkderfotograf in Norvegia

● • •
#Montura
#SearchingForANewWay
#MonturaPeople
• • ●",
post,2023-01-16 16:59:01,3017116546409096189,montura_official,"Oggi per combattere il #BlueMonday serve qualcosa di forte, come il sorriso contagioso delle nostre @cholitasescaladorasoficial! 😀

📷: Davide Frizzera

● • •
#Montura
#SearchingForANewWay
#MonturaPeople
• • ●",
post,2023-01-07 17:13:04,3010600632356192559,montura_official,"Sometimes the greatest adventures begins from paths we never wanted to take.

● • •
#Montura
#SearchingForANewWay
#MonturaPeople
#SkiAlp
• • ●",
post,2023-01-04 10:53:42,3008235364003711895,montura_official,"Quando si parla di alpinismo invernale la nostra mente ci proietta verso le più alte e lontane cime innevate, dove l’ambiente è caratterizzato da neve e ghiaccio, roccia ghiacciata, vento e freddo. Tuttavia per avvicinarsi a questa attività non è necessario essere forti scalatori o alpinisti, ma per poter affrontare un’ascensione in montagna durante la stagione invernale è necessaria un'adeguata preparazione tecnica, fisica oltre che una buona conoscenza di nivologia. Leggi i consigli del nostro testimonial e guida alpina @claudio.migliorini. 

👉 Link in bio

● • •
#Montura
#SearchingForANewWay 
#MonturaPeople
#Mountaineering
• • ●",
post,2023-01-02 17:00:28,3006970413087131148,montura_official,"Dream big and always think out of the box.

● • •
#Montura
#SearchingForANewWay
#MonturaPeople
• • ●",
post,2022-12-31 11:41:55,3005360296090176556,montura_official,"E’ arrivato il momento di fermarsi un attimo, prendere fiato e ripensare a tutte le emozioni che abbiamo vissuto insieme quest’anno.
Lo vogliamo fare così, con le immagini che, attraverso le pagine di @internazionale, raccontano parte del nostro percorso. 
Solo un momento, la strada tornerà presto a scorrere sotto i nostri piedi.

Grazie a tutti i #MonturaPeople



It’s time to stop for a moment, take a breath and think about all the emotions we experienced together this year.
We wanth to do this with the pictures that tell part of our journey through the pages of @internazionale.
Just for a moment, the road will soon be flowing again under our feet.

Tanks to all #MonturaPeople




● • •
#Montura
#SearchingForANewWay
Music: Bensound
• • ●",
post,2022-12-29 10:00:59,3003860181389630511,montura_official,"Ogni giorno è buono per fare un regalo, non solo a Natale! 🎁 Sul nostro canale YouTube sono disponibili tre nuovi film. Guardali ora!

🎼 Sarabanda a filo di cielo

All'ombra del maestoso profilo del Monte Cervino il Maestro Mario Brunello e l'alpinista Nives Meroi si dedicano insieme ad un'impresa inconsueta: portare nel cuore delle Alpi una delle perle della musica di Bach, la Sarabanda della Suite n.6. Un film diretto da Luca Bich e Gian Luca Rossi, prodotto da @leubage con il sostegno del @cervinocinemountain. Nato da un'idea del Maestro Brunello e sviluppata insieme a Montura e @forte_di_bard .

🧗‍♀️ Never give up Laura Rogora

@laura.rogora è la prima donna italiana ad essersi qualificata per le Olimpiadi di Tokyo 2020 nell'arrampicata sportiva e la prima donna al mondo ad aver salito una via classificata di grado “9b+” in falesia. Ma la sua storia ha molto di più da raccontare ed è legata oltre che all'ostinazione, alla sua capacità di sognare. Laura è una studentessa universitaria di matematica ed è stata arruolata nel centro sportivo della Polizia di Stato. Un film prodotto e diretto da @pietrobagnara/Open Circle.

⛰️ Il Brenta raccontato a mio figlio

Dieci giorni in bicicletta con la tenda e il sacco a pelo per @alessandrodebertolini ed il figlio Lorenzo, di un anno e dieci mesi, nel Gruppo delle Dolomiti di Brenta. Il documentario, seguendo il filo narrativo del rapporto padre-figlio, riflette sui valori culturali del Parco naturale e sul significato quasi leggendario delle Dolomiti di Brenta, ripercorrendo le avventure dei primi viaggiatori-alpinisti di epoca vittoriana. Regia di Alessandro de Bertolini e Lorenzo Pevarello.

Buona visione! 🎬

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople 
• • ●",
post,2022-12-27 10:00:58,3002410620523639133,montura_official,"L'unione fa la forza nelle cordate di ogni giorno.

📷: Daniele Lira 
🧗‍♂️: @ale_beber e @claudio.migliorini 

● • •
#Montura 
#SearchingForANewWay 
#MonturaPeople 
• • ●",
post,2022-12-23 10:00:52,2999511462417850250,montura_official,"A year full of novelties and great adventures. A year to relive together on new ways, paths, mountains and refuges, and above all with people we love the most.

Happy Holidays to all #MonturaPeople! 

➡️ Watch the video on our YouTube channel! 

---

Un anno pieno di novità e grandi avventure. Un anno da rivivere insieme
tra nuove vie, cammini, montagne e rifugi, e soprattutto con le persone che amiamo di più. 

Buone Feste a tutti i #MonturaPeople!

➡️ Guarda il video sul nostro canale YouTube!

#Montura #SearchingForANewWay",
post,2022-12-20 10:00:57,2997337179650867247,montura_official,"Turn everything off, connect with nature.

📷: @giampaolocalza 

● • •
#Montura
#SearchingForANewWay
#MonturaPeople 
• • ●",
post,2022-12-17 09:53:15,2995158279459235590,montura_official,"A Natale in tutti i Montura Store c’è un regalo anche per te.
Cerca il negozio più vicino, crea il tuo outfit e lasciati ispirare per il regalo giusto. In omaggio una delle pubblicazioni Montura Editing, richiedila in cassa.

https://www.montura.it/our-stores

#montura #searchingforanewway",
post,2022-12-16 15:19:28,2994598392470482598,montura_official,"A @pontedilegnotonale va in scena ora la seconda tappa di Coppa del Mondo di sci alpinismo organizzata dagli amici di @adamelloskiraid. Dopo l'abbondante nevicata di questi ultimi due giorni, c'è grande fermento tra gli oltre 150 atleti di 20 nazioni che gareggeranno. Tra pochi minuti inizia la sprint race a Ponte di Legno, competizione inserita anche nel programma olimpico di Milano-Cortina 2026. La sfida individuale in quota sul ghiacciaio Presena, invece, avrà luogo domenica mattina. Facciamo tutti il tifo per i nostri tre atleti in gara, @kikko_nicolini. @pieris01 e @matteosostizzo01! 👏

📷: Mauro Mariotti

● • •
#Montura
#SearchingForANewWay
#MonturaPeople 
• • ●",
post,2022-12-15 10:00:07,2993712876002450491,montura_official,"Il nostro testimonial @edumarin1 si trova a Escazú, in Costa Rica, dove nelle scorse settimane ha partecipato in qualità di tracciatore ad una competizione internazionale di arrampicata sportiva. Non si è lasciato scappare l'opportunità di scalare in falesia su pareti strapiombanti, dove il vuoto è palpabile. 

Vi ricordiamo che sul nostro canale YouTube è disponibile in esclusiva l'intera web-serie ""Keep It Burning"", dedicata alla ripetizione in libera da parte di Edu di ""Eternal Flame"", tra le vie più difficili al mondo. Link nelle stories! 

Ph. @costarocamedia

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople 
• • ●",
post,2022-12-13 14:42:48,2992405613619354847,montura_official,"La neve è finalmente arrivata, è ora di tirar fuori le pelli! ❄️⛰️ Prima delle tue uscite, controlla di aver tutto il necessario e fai tappa in uno dei nostri Montura Store, dove ti aspettano molte novità! 😍 Link in bio! 🔝

📷: @giampaolocalza 

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople 
#SkiAlp 
#Scialpinismo
#Powder
• • ●",
post,2022-12-11 09:00:41,2990783866121807476,montura_official,"Oggi è la giornata internazionale della montagna, istituita per sottolineare l'importanza della montagna per la vita. #MountainsMatter

📷: @ilariacariellophotography 

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople 
• • ●",
post,2022-12-09 11:00:26,2989394586203858741,montura_official,"Un convegno sulla montagna in occasione di due importanti ricorrenze, l’Anno Internazionale dello Sviluppo Sostenibile della Montagna e la Giornata Internazionale della Montagna, quest’anno dedicato al tema “Women Move Mountains”. Promosso dal Dicastero della Cultura e dell'Educazione della Santa Sede, e dalla @unmountainsmatter alleanza delle Nazioni Unite, con la collaborazione dell’Associazione “Giovane Montagna”, del @clubalpinoitaliano e dell’associazione
Guide Don Bosco 6000. Appuntamento il 12 Dicembre 2022, presso il Vaticano, Casina Pio IV. 

Siamo fieri di essere sostenitori di quest'iniziativa che mette al centro i valori della montagna ⛰️ Scopri di più ➡️ https://bit.ly/il-messaggio-della-montagna

📷: ©Edson Vandeira

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople 
• • ●",
post,2022-12-07 12:00:15,2987975137244610532,montura_official,"Images that tell dramas, victories, defeats, passions. Photographs that help us understanding what we have to do to change the world for the better. WARS has always been all of that. From January 2023 the third edition of the international photo contest will begin. Once again, hundreds of shots will tell us about the wars, struggles and hopes of the planet. Soon regulations and registrations on www.atlasofwars.com.

---

Immagini che raccontano drammi, vittorie, sconfitte, passioni. Fotografie che ci aiutano a capire quello che dobbiamo fare per cambiare, in meglio, il Mondo. WARS è tutto questo da sempre. Da gennaio 2023 inizierà la terza edizione del concorso fotografico internazionale. Ancora una volta, centinaia di scatti ci racconteranno guerre, lotte e speranze del Pianeta. A breve regolamento e iscrizioni su www.atlanteguerre.it.

@atlantedelleguerre 

📷: @stepanovanatolii - War in Ukraine

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople 
• • ●",
post,2022-12-06 17:00:17,2987401372957763391,montura_official,"Siete pronti a tracciare nuove scie nella neve? ❄️🎿

📷: @wisthaler_photography 

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople 
#SkiAlp
• • ●",
post,2022-12-03 11:31:21,2985061496433911274,montura_official,"""Il Re del Brenta"", la nuova via in Paganella aperta dal nostro amico e testimonial Rolando Larcher (@rolando_larcher), insieme a Luca Giupponi, dedicata al grande alpinista trentino Bruno Detassis, il cui nome è legato proprio alle Dolomiti di Brenta 🧗

La via, che si sviluppa per 305 m sulla storica parete della Roda, ha una difficoltà massima 7b+ e un grado obbligatorio 7a. ""Il nome della via - ci racconta Rolando - è un’evidente dedica al grande Bruno Detassis. Un uomo e un alpinista da noi sempre ammirato per la sua attività, il suo esempio e la sua coerenza. Uno dei grandi liberisti degli anni 30, che rimase fedele ai propri principi, nonostante le lusinghe dell’artificiale nel dopoguerra. Il suo concetto della ""ricerca del facile nel difficile"", è un punto cardine delle nostre aperture, sia alpinistiche che nello stile dell’alpinismo-sportivo. Un principio attualissimo, garanzia per un risultato estetico e logico, applicabile a qualsiasi parete si voglia affrontare, dalla più repulsiva ed azzardata a quella più abbordabile"".

📷 L'ascesa è stata seguita dal nostro amico e testimonial Giampaolo Calzà (@giampaolocalza), che ha immortalato i passaggi più difficili.

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople 
#Climbing 
#RockClimbing 
• • ●",
post,2022-12-01 09:24:41,2983548047533554826,montura_official,"Thanks to all the visitors of our booth, we spent three wonderful days at @ispo.acceleratingsports. Now, let’s go back to the mountains! 

#Montura 
#SearchingForANewWay 
#MonturaPeople
#ISPOmunich2022",
post,2022-11-29 14:05:03,2982238273936516035,montura_official,"More than 20 years ago Montura’s approach to the way of thinking and making products was totally focused on those who would try, experience and consume it. After two decades of evolution and experience, this thought has always remained the same, the Montura collection retains its uniqueness and, without distorting anything in its history, keeps its gaze turned towards those who choose Montura today. We present you our new product lines of the FW 2023 collection: Vertigo, Pure and Adventure. 

#Montura
#SearchingForANewWay 
#MonturaPeople 
#ISPOmunich2022",
post,2022-11-28 21:34:43,2981741294043067695,montura_official,"Claudio Marenzi, CEO of Montura, presented today at @ispo.acceleratingsports the CAI Award for Best Mountain Film, of the @cervinocinemountain, to Cholitas Escaladoras Maya, for the docu-film ""Cholitas"", directed by Jaime Murciego and Pablo Iraburu. Elena Ghizzo, the representative of @feministhikingcollective, was present with us.

""No one breaks away, no one is left behind. That's the power of the group.""

➡️ Follow us tomorrow for details on our new autumn/winter collection!

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople
#ISPOmunich2022
• • ●",
post,2022-11-28 12:02:58,2981453526284900822,montura_official,"We are at @ispo.acceleratingsports in Munich with our new FW 2023 collection. Visit us at A3/210!

● • •
#Montura 
#SearchingForANewWay
#MonturaPeople
#ISPOmunich2022
• • ●",
post,2022-11-27 17:00:31,2980878514144175661,montura_official,"Non c'è sensazione migliore al mondo della libertà che si prova nella risalita faticosa con le pelli, e della soddisfazione nel ""guadagnarsi"" la discesa. ⛷ È arrivata la prima neve, ed è giunto il momento di esplorare nuovi orizzonti. Scoprite la nuova collezione ski alp sul nostro sito!

● • •
#Montura
#SearchingForANewWay
#MonturaPeople 
#SkiAlp
• • ●",
post,2022-11-24 10:24:39,2978498283213618393,montura_official,"#RoadToIspo con le @cholitasescaladorasoficial 🏔

Dal distretto di La Paz, in Bolivia, alla fiera ISPO di Monaco in nome del women’s empowerment. 
Ana Lia e Theodora Gonzales, madre e figlia, sono le fondatrici dell’associazione internazionale Cholitas Escaladoras Maya, un gruppo di donne indigene di etnia Aymara che si batte da anni contro gli stereotipi e le discriminazioni nella società boliviana. Nel 2018, insieme ad altri gruppi di Cholitas, hanno scalato tra l’altro il monte Aconcagua (6961m), in Argentina, ripreso dal pluri-premiato docu-film “Cholitas”. Obiettivo della spedizione ritagliarsi uno spazio in ogni ambito della vita sociale, incluse le discipline sportive tradizionalmente considerate un’esclusività maschile. Il loro impegno è stato riconosciuto dal World Food Programme, agenzia della Nazioni Unite, che lo scorso 15 novembre, a Roma, le ha nominate collaboratrici di alto livello per promuovere una migliore alimentazione ed emancipazione delle donne in Bolivia. Ed è proprio dalla “città eterna”  che è iniziato il #RoadToIspo, che le vede protagoniste in diverse tappe in Italia. Dopo la visita di lunedì al nostro partner @sportfund a Bologna, ieri abbiamo avuto il grande piacere di ospitarle nella nostra sede di Zané, in provincia di Vicenza, dove hanno colorato di entusiasmo e passione una giornata altrimenti grigia e uggiosa. Nei prossimi giorni sarà la volta di Trento, dove saranno ricevute dal @trentofilmfestival, e di Andalo, con gli amici di @dolomitiopen. Last stop: Ispo, dal 28 al 30 novembre! 

● • •
#Montura
#SearchingForANewWay
#MonturaPeople
• • ●",
post,2022-11-22 16:30:04,2977239300936608724,montura_official,"Quest'anno il Black Friday coincide con la Giornata Internazionale contro la violenza sulle donne, che si celebra in memoria delle sorelle Patria, Minerva e Maria Mirabal, passate alla storia come Las Mariposas (le farfalle) che furono catturate e uccise a Santo Domingo dal dittatore Rafael Trujillo venerdì 25 novembre 1960.
Per sensibilizzare su questo e altri temi riguardanti le donne, abbiamo deciso che il 25 novembre il 20% dei nostri incassi sarà devoluto all'associazione Frida @apsfrida

Searching for a New Way...Together

● • ·
#Montura
#MonturaPeople
#blackfriday
#pinkfriday
· • ●",
post,2022-11-18 17:00:33,2974355552033492875,montura_official,"Winter is coming, are you ready? ❄️

● • ·
#Montura
#MonturaPeople
· • ●",
post,2022-11-16 12:27:09,2972768385750398893,montura_official,"15th November 2022: the world population has officially reached more than 8 billion people. Peaceful coexistence between the people is the only option we have.

---

15 novembre 2022: la popolazione mondiale è ufficialmente giunta a più di 8 miliardi di persone. La convivenza pacifica tra i popoli è sempre di più l'unica opzione possibile.

● • ·
#Montura
#MonturaPeople
#8BillionStrong
· • ●",
post,2022-11-15 16:31:17,2972166488815021110,montura_official,"Lo sport inclusivo è libertà! 

Lo sport è uno strumento insostituibile per l’inclusione sociale. Il nostro partner @sportfund realizza progetti per favorire l’espressione del talento dei giovani con disabilità, sostenendone la passione e il desiderio di partecipare pienamente alla vita attiva. Leggi il bilancio sociale 2021-2022 su www.sportfund.com!

● • ·
#Montura
#MonturaPeople
#MonturaSostiene
· • ●",
post,2022-11-11 10:01:27,2969058162269664502,montura_official,"Nel quarto episodio della web-serie “Keep It Burning”, il nostro testimonial @edumarin1 racconta quali sono i suoi progetti futuri dopo aver scalato “Eternal Flame”. Disponibile ora sul nostro canale YouTube. 

#Montura 
#MonturaPeople",
post,2022-11-09 13:58:53,2967738902918333436,montura_official,"Al @museomuse fino al 12 febbraio 2023 è possibile visitare la grotta di Lascaux con un’esperienza virtuale unica nel suo genere. Siamo orgogliosi di essere main sponsor di quest’iniziativa! 

#Montura
#MonturaPeople",
post,2022-11-08 11:00:36,2966926621642616731,montura_official,"È tempo di nuove avventure invernali, siete pronti? ❄️

Lasciatevi ispirare dalle novità della nuova collezione. Link in bio. 🔗

📷: @wisthaler_photography 

● • ·
#Montura
#MonturaPeople
· • ●",
post,2022-11-05 10:33:51,2964738830817449508,montura_official,"""La montagna è maestra muta di discepoli silenziosi"" ~ J.W. Goethe

📷: Mario Pedron / @silenzinquota 

● • ·
#Montura
#MonturaPeople
#Outdoor 
· • ●",
post,2022-11-02 09:44:02,2962532279692003715,montura_official,"I ragazzi di @arkanoesailingteam concludono in bellezza il campionato europeo Melges 24, svoltosi a Genova dal 22 al 29 ottobre, con una doppia soddisfazione nella penultima giornata: vincere la nona prova e diventare Corinthian Boat of the Day. Complimenti! 👏

📷: @zerogradinord

#Montura #MonturaPeople #KeepSailing",
post,2022-10-31 11:00:43,2961128478288172011,montura_official,"""I giorni di autunno non raccontano storie, propongono visioni"" ~ Mauro Corona

📍 Italia, Valmalenco. Tramonto infuocato con il Pizzo Scalino ripreso dal rifugio Zoia

📷: Scatto dell'amico e fotografo @fortunato.gatto, vincitore nel 2021 del premio @travelphotographeroftheyear.

● • ·
#Montura
#MonturaPeople
#Outdoor
· • ●",
post,2022-10-29 10:00:21,2959648538564269799,montura_official,"La scuola nata dai ""sogni impossibili"" del nostro amico e testimonial @faustodestefani 🙏

Nella città di Kirtipur, in Nepal, sorge una scuola costruita per essere “la più bella del mondo”, che ospita oltre mille bambini e ragazzi dai 4 ai 18 anni. Un’opportunità concreta di riscatto sociale per un’intera comunità. Scopri il progetto “Rarahil Memorial School”, che nasce da un’idea di Fausto ed è promossa da Fondazione Senza Frontiere Onlus. Il prossimo anno si celebrano i 20 anni di attività! 🎉➡️ Link nelle stories

📷: Alessandro Tamanini

● • ·
#Montura
#MonturaPeople
· • ●",
post,2022-10-27 10:00:36,2958199117033739658,montura_official,"Ganchempo, una cima che vale un futuro migliore per la comunità locale ⛰️🤝🏻

Il nostro testimonial e campione mondiale paraclimbing Simone Salvagnin (@simone_salvagnin_official) si trova in Nepal dal 25 ottobre per scalare il Ganchempo (6.378 m), per una prima apertura assoluta dal versante di Sindhupalchok. Ad accompagnarlo la forte guida alpina e testimonial Montura Luca Montanari (@luca_montanari_guidaalpina), che ha concluso quest’anno una spedizione sull’Everest con Andrea Lanfri, il primo pluriamputato al mondo ad aver salito la cima più alta del pianeta. In cordata insieme al duo italiano ci sarà anche il nepalese Rabindra Aryal, co-fondatore insieme a sua moglie Federica Riccadonna dell’impresa sociale @garimavoyage, da cui prende spunto quest’iniziativa, sostenuta da Montura, e un team di fortissimi scalatori nepalesi, tra cui Sanu Sherpa, la prima persona al mondo ad aver raggiunto tutti i 14 Ottomila per ben due volte, e Sanjib Gurung, Presidente della Mountain Guide Association of Nepal.

Il tentativo di raggiungere la vetta di questa montagna inviolata, profondamente voluto dalla stessa comunità nepalese, non ha l’ambizione di diventare una delle tante imprese alpinistiche. Al contrario, ha un obiettivo al di fuori dell’ordinario, quello di portare all’attenzione di tutto il mondo il progetto sviluppo rurale e di turismo sostenibile avviato da Garima Voyage e dalla ONG New Vision Nepal, che vuole ottenere la certificazione di destinazione sostenibile entro il 2024 per le aree di Melamchi, Panchpokhari e Helambu.

🔝🔗 Scopri di più su questo progetto senza precedenti al link in bio. 

📷: @simone_salvagnin_official e @ilariacariellophotography 

● • ·
#Montura
#MonturaPeople 
· • ●",
post,2022-10-25 09:00:48,2956719460954182318,montura_official,"@vasentiero riparte quest'anno per un un nuovo viaggio allo scoperta del @camminonaturaledeiparchi, partecipando ad un'importante progetto di regione Lazio finalizzato alla promozione della vasta rete sentieristica regionale e delle numerose aree protette presenti sul territorio. 

 🥾 Dal 26 ottobre al 1° novembre inizierà la prima avventura con un trekking da Roma a Monte Livata. Chiunque può partecipare liberamente, organizzandosi in autonomia facendo riferimento alle informazioni presenti sul sito ufficiale del CNP. 

Martedì 25 ottobre, alle ore 19.00, presso il @monturastoreroma, il team Va' Sentiero racconterà l'esperienza pregressa sul @sentieroitaliacai e sarà l'occasione per conoscere i membri del team! 

Scopri di più al link in bio.

📷:@sara_furlanetto 

● • ·
#Montura
#MonturaPeople
#CamminoNaturaleDeiParchi
#Outdoor 
· • ●",
post,2022-10-22 10:00:10,2954575019645601782,montura_official,"Quanto sono caldi e accoglienti i colori autunnali? 🍁🍂🌰

Se questo fine settimana farete anche voi una camminata nel bosco, come i nostri amici e testimonial Nives Meroi e Romano Benet, ricordatevi di taggarci nelle vostre avventure e usare l'hastag #MonturaPeople. Le vostre foto più belle saranno ricondivise come al solito il lunedì nelle stories! 

📷: @alexdemiliavisual 

● • ·
#Montura
#MonturaPeople
#Outdoor 
· • ●",
post,2022-10-21 08:26:18,2953802997672333533,montura_official,"È dai sogni, “anche quelli impossibili” – come ci ricorda il nostro saggio amico e testimonial @faustodestefani – che nascono le esperienze più autentiche e le nostre capacità di cercare nuove strade per realizzarli. Ed è proprio da un sogno del Maestro Mario Brunello, di Paolo Manfrini e Chiara Bassetti, che nel lontano 1995 nacque un festival di musica in quota che non aveva precedenti, con un palcoscenico unico al mondo, le Dolomiti. Il 1° luglio di quell’anno andò in scena il primo concerto nei pressi del rifugio Brentei, nel cuore delle Dolomiti di Brenta, dove gli artisti, lo staff e gli stessi partecipanti raggiungevano camminando il luogo della manifestazione, nel pieno rispetto dell’ambiente circostante.

Dopo 27 anni @isuonidelledolomiti sono più che una realtà, diventando un festival di rilievo internazionale, al quale si sono ispirate molte altre iniziative, e dove la musica echeggia tra le montagne ancora più forte di prima. Anche noi ci abbiamo creduto e ci crederemo, ci rivediamo il prossimo anno per un’altra edizione!

@visittrentino 

📷: @pierorler / @fujifilmitalia 

● • ·
#Montura 
#MonturaPeople 
#ISuoniDelleDolomiti 
· • ●",
